Fright Night|Comedy|6.4
Soul Surfer|Biography|7.0
The Artist|Comedy|7.9
Water for Elephants|Drama|6.9
Oslo, August 31st|Drama|7.6
The Snowtown Murders|Biography|6.6
Something Borrowed|Comedy|5.9
The Human Centipede II (Full Sequence)|Horror|3.8
Priest|Action|5.7
Johnny English Reborn|Action|6.3
The Inbetweeners|Comedy|6.7
Bucky Larson: Born to Be a Star|Comedy|3.2
Diary of a Wimpy Kid: Rodrick Rules|Animation|6.5
Kill List|Action|6.4
Carnage|Comedy|7.2
Attack the Block|Action|6.7
The Guard|Comedy|7.3
Young Adult|Comedy|6.3
The Devil's Double|Biography|7.1
Another Earth|Drama|6.9
Perfect Sense|Drama|7.1
Like Crazy|Drama|6.7
What's Your Number?|Comedy|6.1
Detachment|Drama|7.7
Gnomeo & Juliet|Animation|5.9
Puss in Boots|Animation|6.6
Beastly|Drama|5.6
The Art of Getting by|Drama|6.6
My Week with Marilyn|Biography|6.9
This Must Be the Place|Adventure|6.7
Butter|Comedy|6.2
Bernie|Biography|6.8
Season of the Witch|Action|5.4
Silent House|Drama|5.3
Winnie the Pooh|Animation|7.2
Hobo with a Shotgun|Action|6.1
The Eagle|Action|6.2
The Rum Diary|Comedy|6.2
Spy Kids 4-D: All the Time in the World|Animation|3.5
The Divide|Drama|5.8
Red Riding Hood|Fantasy|5.5
The Roommate|Drama|4.8
Salmon Fishing in the Yemen|Comedy|6.8
Monte Carlo|Adventure|5.8
The Rite|Drama|6.0
New Year's Eve|Comedy|5.7
Sound of My Voice|Drama|6.6
W.E.|Drama|6.3
Goon|Comedy|6.8
Extremely Loud & Incredibly Close|Adventure|6.9
Alvin and the Chipmunks: Chipwrecked|Animation|4.3
House of Tolerance|Drama|6.7
Our Idiot Brother|Comedy|6.4
Weekend|Drama|7.6
360|Drama|6.2
Sanctum|Action|5.9
The Big Year|Comedy|6.2
Jo Nesbø's Headhunters|Action|7.5
Straw Dogs|Action|5.8
Red State|Action|6.2
Trespass|Crime|5.3
Machine Gun Preacher|Action|6.8
From Up on Poppy Hill|Animation|7.4
30 Minutes or Less|Action|6.1
The Iron Lady|Biography|6.4
Your Sister's Sister|Comedy|6.7
Mr. Popper's Penguins|Comedy|6.0
Texas Killing Fields|Crime|5.7
Take This Waltz|Comedy|6.6
A Good Old Fashioned Orgy|Comedy|6.1
Special Forces|Action|6.4
Courageous|Drama|7.0
Jin ling shi san chai|Drama|7.6
Apollo 18|Horror|5.2
Anonymous|Drama|6.9
Hop|Animation|5.4
Atlas Shrugged: Part I|Drama|5.6
Coriolanus|Drama|6.1
Elles|Drama|5.6
Angels Crest|Drama|5.8
Happy Feet Two|Animation|5.9
Hysteria|Biography|6.7
The Beaver|Drama|6.6
The Prey|Action|6.7
Wuthering Heights|Drama|6.0
Win Win|Comedy|7.1
Rockstar|Drama|7.7
Big Mommas: Like Father, Like Son|Action|4.4
Tyrannosaur|Drama|7.6
Once Upon a Time in Anatolia|Crime|7.9
The Dilemma|Comedy|5.3
Dolphin Tale|Drama|6.8
The Avengers|Action|8.0
Django Unchained|Drama|8.4
The Hobbit: An Unexpected Journey|Adventure|7.8
The Hunger Games|Action|7.2
The Dark Knight Rises|Action|8.4
Pitch Perfect|Comedy|7.1
This Is 40|Comedy|6.2
The Hunt|Drama|8.3
Prometheus|Adventure|7.0
Moonrise Kingdom|Comedy|7.8
The Impossible|Drama|7.6
Argo|Biography|7.7
The Twilight Saga: Breaking Dawn - Part 2|Adventure|5.5
Jack Reacher|Action|7.0
Zero Dark Thirty|Drama|7.4
Cloud Atlas|Action|7.4
Skyfall|Action|7.7
The Perks of Being a Wallflower|Drama|7.9
The Amazing Spider-Man|Action|6.9
Les Misérables|Drama|7.6
Silver Linings Playbook|Comedy|7.7
Snow White and the Huntsman|Action|6.1
The Master|Drama|7.2
Looper|Action|7.4
Killing Them Softly|Crime|6.2
Flight|Drama|7.3
21 Jump Street|Action|7.2
Ted|Comedy|6.9
Sinister|Horror|6.8
This Means War|Action|6.3
That's My Boy|Comedy|5.5
Lincoln|Biography|7.3
Brave|Animation|7.1
The Place Beyond the Pines|Crime|7.3
Dredd|Action|7.1
Dark Shadows|Comedy|6.2
John Carter|Action|6.6
Battleship|Action|5.8
Magic Mike|Comedy|6.1
Hotel Transylvania|Animation|7.1
Lawless|Crime|7.3
Spring Breakers|Crime|5.3
Underworld: Awakening|Action|6.3
Piranha 3DD|Comedy|3.7
Safe House|Action|6.7
Seeking a Friend for the End of the World|Adventure|6.7
Lore|Drama|7.1
The Bourne Legacy|Action|6.6
Abraham Lincoln: Vampire Hunter|Action|5.9
Wreck-It Ralph|Animation|7.7
Total Recall|Action|6.2
Project X|Comedy|6.6
American Reunion|Comedy|6.7
Wanderlust|Comedy|5.6
Savages|Crime|6.5
Life of Pi|Adventure|7.9
Anna Karenina|Drama|6.6
Resident Evil: Retribution|Action|5.4
Men in Black 3|Action|6.8
Journey 2: The Mysterious Island|Action|5.8
Seven Psychopaths|Comedy|7.2
Rock of Ages|Comedy|5.9
The Dictator|Comedy|6.4
The Watch|Comedy|5.7
The Expendables 2|Action|6.6
Safety Not Guaranteed|Comedy|7.0
Chronicle|Adventure|7.0
Red Dawn|Action|5.4
End of Watch|Action|7.6
Wrath of the Titans|Action|5.7
Mud|Drama|7.4
The Lorax|Animation|6.4
Man on a Ledge|Action|6.6
Diary of a Wimpy Kid: Dog Days|Animation|6.3
The Lucky One|Drama|6.5
Rise of the Guardians|Animation|7.3
The Iceman|Biography|6.8
Maniac|Horror|6.1
Byzantium|Drama|6.5
Frances Ha|Comedy|7.5
Madagascar 3: Europe's Most Wanted|Animation|6.8
The Five-Year Engagement|Comedy|6.2
House at the End of the Street|Drama|5.6
The Sessions|Biography|7.2
The Woman in Black|Drama|6.4
The Three Stooges|Comedy|5.1
Think Like a Man|Comedy|6.5
The Vow|Drama|6.8
Taken 2|Action|6.3
Compliance|Crime|6.4
Rust and Bone|Drama|7.5
The Company You Keep|Drama|6.4
Hit and Run|Action|6.1
Act of Valor|Action|6.5
Passion|Adventure|5.3
On the Road|Adventure|6.1
Bullet to the Head|Action|5.7
LOL|Comedy|4.4
Gone|Action|5.9
The First Time|Comedy|6.8
Ice Age: Continental Drift|Animation|6.5
V/H/S|Horror|5.8
No One Lives|Horror|6.0
Mirror Mirror|Adventure|5.6
About Cherry|Drama|4.8
Hitchcock|Biography|6.8
The Lords of Salem|Horror|5.2
Step Up Revolution|Drama|6.4
Ruby Sparks|Comedy|7.2
Stuck in Love.|Comedy|7.2
The Paperboy|Crime|5.8
The Possession|Horror|5.9
Silent Hill: Revelation|Action|5.0
Safe|Action|6.5
The Brass Teapot|Comedy|6.4
Alex Cross|Action|5.2
Amour|Drama|7.9
What to Expect When You're Expecting|Comedy|5.7
Trouble with the Curve|Drama|6.8
Here Comes the Boom|Action|6.4
The Collection|Horror|6.1
John Dies at the End|Comedy|6.4
To Rome with Love|Comedy|6.3
The Giant Mechanical Man|Comedy|6.7
ParaNorman|Animation|7.0
Contraband|Action|6.4
Red Lights|Drama|6.2
Arbitrage|Drama|6.6
The Man with the Iron Fists|Action|5.4
Cosmopolis|Crime|5.1
The Campaign|Comedy|6.1
Frankenweenie|Animation|6.9
A Royal Affair|Biography|7.5
The Guilt Trip|Comedy|5.7
Stand Up Guys|Comedy|6.5
Deadfall|Crime|6.3
The Bay|Horror|5.7
The Words|Drama|7.0
The Broken Circle Breakdown|Drama|7.7
Thanks for Sharing|Comedy|6.4
Starlet|Drama|6.9
The Angels' Share|Comedy|7.0
Universal Soldier: Day of Reckoning|Action|5.0
Promised Land|Drama|6.6
Beasts of the Southern Wild|Adventure|7.3
Red Tails|Action|5.9
In the House|Drama|7.4
The Cold Light of Day|Action|4.9
The Apparition|Horror|4.1
To the Wonder|Drama|5.9
Lockout|Action|6.1
Chasing Mavericks|Biography|7.1
One for the Money|Action|5.3
Bachelorette|Comedy|5.3
Lay the Favorite|Comedy|4.8
Kahaani|Mystery|8.1
Parental Guidance|Comedy|6.0
The Raven|Crime|6.4
Liberal Arts|Comedy|6.7
Stolen|Action|5.5
Kon-Tiki|Adventure|7.2
Paranormal Activity 4|Horror|4.6
Quartet|Comedy|6.8
28 Hotel Rooms|Drama|5.8
Playing for Keeps|Comedy|5.7
Upside Down|Drama|6.4
Great Expectations|Drama|6.4
The Odd Life of Timothy Green|Comedy|6.6
Premium Rush|Action|6.5
Not Fade Away|Drama|6.0
Disconnect|Drama|7.5
Sightseers|Adventure|6.5
The Pirates! Band of Misfits|Animation|6.7
Chernobyl Diaries|Horror|5.0
Celeste & Jesse Forever|Comedy|6.6
Talaash|Crime|7.2
Hope Springs|Comedy|6.3
People Like Us|Comedy|7.1
The ABCs of Death|Comedy|4.7
Into the White|Action|7.2
The Sweeney|Action|6.1
Vamps|Comedy|5.2
Barfi!|Comedy|8.1
Bel Ami|Crime|5.4
Unfinished Song|Comedy|7.0
A Thousand Words|Comedy|5.9
Like Someone in Love|Drama|7.0
Escape from Planet Earth|Animation|5.9
The Reluctant Fundamentalist|Drama|6.9
Much Ado About Nothing|Comedy|7.1
Ginger & Rosa|Drama|6.3
For a Good Time, Call...|Comedy|6.0
Big Miracle|Biography|6.5
What Maisie Knew|Drama|7.4
The Devil Inside|Horror|4.2
Cocktail|Comedy|6.3
Fun Size|Adventure|5.4
Farewell, My Queen|Drama|6.2
The Magic of Belle Isle|Comedy|7.0
Robot & Frank|Comedy|7.1
The Wolf of Wall Street|Biography|8.2
Iron Man 3|Action|7.1
The Conjuring|Horror|7.5
Prisoners|Crime|8.1
Thor: The Dark World|Action|6.8
The Purge|Horror|5.7
Grown Ups 2|Comedy|5.4
Fast & Furious 6|Action|7.0
Gravity|Drama|7.7
About Time|Comedy|7.8
The Hobbit: The Desolation of Smaug|Adventure|7.8
Man of Steel|Action|7.0
Under the Skin|Drama|6.3
Blue Is the Warmest Colour|Drama|7.7
Only Lovers Left Alive|Comedy|7.3
Her|Drama|8.0
Snowpiercer|Action|7.1
We're the Millers|Comedy|7.0
Kick-Ass 2|Action|6.5
Frozen|Animation|7.4
The Great Gatsby|Drama|7.2
American Hustle|Crime|7.2
The Green Inferno|Adventure|5.3
Rush|Action|8.1
Monsters University|Animation|7.2
Don Jon|Comedy|6.5
Now You See Me|Crime|7.2
Oblivion|Action|7.0
Identity Thief|Comedy|5.7
Nymphomaniac: Vol. I|Drama|6.9
Star Trek Into Darkness|Action|7.7
The Hunger Games: Catching Fire|Action|7.5
Homefront|Action|6.5
Movie 43|Comedy|4.3
World War Z|Action|7.0
12 Years a Slave|Biography|8.1
G.I. Joe: Retaliation|Action|5.8
Dallas Buyers Club|Biography|8.0
The Secret Life of Walter Mitty|Adventure|7.3
Pacific Rim|Action|6.9
The Croods|Animation|7.2
This Is the End|Comedy|6.6
The Way Way Back|Comedy|7.4
The Internship|Comedy|6.3
Elysium|Action|6.6
Hansel & Gretel: Witch Hunters|Action|6.1
Captain Phillips|Adventure|7.8
Evil Dead|Horror|6.5
White House Down|Action|6.3
Enemy|Drama|6.9
Olympus Has Fallen|Action|6.5
Lone Survivor|Action|7.5
Oz the Great and Powerful|Adventure|6.3
Pain & Gain|Action|6.4
Oldboy|Action|5.7
Out of the Furnace|Action|6.8
Coherence|Drama|7.2
Ender's Game|Action|6.6
Anchorman 2: the Legend Continues|Comedy|6.3
The World's End|Comedy|7.0
Stoker|Drama|6.8
The Mortal Instruments: City of Bones|Action|5.9
Mama|Fantasy|6.2
Riddick|Action|6.4
A Good Day to Die Hard|Action|5.3
Escape Plan|Action|6.7
The Wolverine|Action|6.7
Texas Chainsaw|Horror|4.8
Despicable Me 2|Animation|7.3
47 Ronin|Action|6.3
Adore|Drama|6.2
Machete Kills|Action|5.6
Warm Bodies|Comedy|6.8
Percy Jackson: Sea of Monsters|Adventure|5.8
Blue Jasmine|Comedy|7.3
Nymphomaniac: Vol. II|Drama|6.7
Safe Haven|Drama|6.7
Gangster Squad|Action|6.7
August: Osage County|Comedy|7.2
Locke|Drama|7.1
Before Midnight|Drama|7.9
Young & Beautiful|Drama|6.7
Begin Again|Comedy|7.4
Oculus|Horror|6.5
Big Bad Wolves|Drama|6.8
The Counselor|Crime|5.3
Parker|Action|6.2
The Call|Crime|6.7
Scary Movie V|Comedy|3.5
R.I.P.D.|Action|5.6
Inside Llewyn Davis|Comedy|7.5
The To Do List|Comedy|5.8
Carrie|Drama|5.9
The Lone Ranger|Action|6.4
The Host|Action|5.9
Turbo|Animation|6.4
What If|Comedy|6.8
2 Guns|Action|6.7
Enough Said|Comedy|7.0
Side Effects|Crime|7.1
The Heat|Action|6.6
Insidious: Chapter 2|Horror|6.6
Redemption|Action|6.2
Belle|Biography|7.3
Horns|Comedy|6.5
After Earth|Action|4.8
Lee Daniels' The Butler|Biography|7.2
Only God Forgives|Action|5.7
RED 2|Action|6.6
Blood Ties|Action|6.5
The Great Beauty|Drama|7.8
Dead Man Down|Action|6.5
The Spectacular Now|Comedy|7.1
42|Biography|7.5
The Best Offer|Crime|7.8
The Last Stand|Action|6.3
Filth|Comedy|7.1
The Grand Seduction|Comedy|7.0
I Spit on Your Grave 2|Horror|5.7
Short Term 12|Drama|8.0
Saving Mr. Banks|Biography|7.5
The Book Thief|Drama|7.5
The Hangover Part III|Comedy|5.8
Lovelace|Biography|6.2
The Bling Ring|Biography|5.6
The Family|Comedy|6.3
The Wind Rises|Animation|7.8
Life of Crime|Comedy|5.8
Beautiful Creatures|Drama|6.1
Joe|Crime|6.9
Delivery Man|Comedy|6.4
Afternoon Delight|Comedy|5.7
Grudge Match|Comedy|6.4
Planes|Animation|5.7
Cloudy with a Chance of Meatballs 2|Animation|6.4
Jack the Giant Slayer|Adventure|6.2
Blue Ruin|Crime|7.1
Epic|Animation|6.7
Dark Skies|Horror|6.3
Nebraska|Adventure|7.7
The Kings of Summer|Adventure|7.1
Bhaag Milkha Bhaag|Biography|8.2
Labor Day|Drama|6.9
Trance|Crime|6.9
Broken City|Action|6.2
The Zero Theorem|Comedy|6.1
All Is Lost|Action|6.9
Anna|Drama|6.5
Third Person|Drama|6.3
One Chance|Biography|6.8
The Grandmaster|Action|6.6
The Incredible Burt Wonderstone|Comedy|5.9
Austenland|Comedy|6.3
The Big Wedding|Comedy|5.6
Kill Your Darlings|Biography|6.5
Snitch|Action|6.4
The Smurfs 2|Animation|5.3
Last Vegas|Comedy|6.6
Fruitvale Station|Biography|7.5
Palo Alto|Drama|6.2
Bad Grandpa|Comedy|6.5
Philomena|Biography|7.6
The Canyons|Drama|3.8
Jobs|Biography|6.0
Europa Report|Action|6.4
The Immigrant|Drama|6.6
I Give It a Year|Comedy|5.7
Starred Up|Crime|7.4
21 & Over|Comedy|5.8
The Inevitable Defeat of Mister & Pete|Drama|7.5
Romeo and Juliet|Drama|5.8
Runner Runner|Crime|5.6
A Haunted House|Comedy|5.0
The Tale of The Princess Kaguya|Animation|8.0
The Double|Comedy|6.5
Yeh Jawaani Hai Deewani|Drama|7.2
How I Live Now|Action|6.5
Upstream Color|Drama|6.7
Parkland|Drama|6.4
A Field in England|Drama|6.3
In Secret|Crime|6.1
Paranoia|Drama|5.7
The Past|Drama|7.7
Breathe In|Drama|6.4
V/H/S/2|Horror|6.0
Knights of Badassdom|Action|5.6
The Congress|Animation|6.5
The Fifth Estate|Biography|6.2
Ida|Drama|7.4
The Love Punch|Comedy|5.8
Tracks|Adventure|7.2
Bad Words|Comedy|6.6
In a World...|Comedy|6.7
Ain't Them Bodies Saints|Crime|6.4
Man of Tai Chi|Action|6.1
The East|Crime|6.8
The Lunchbox|Drama|7.8
New World|Action|7.6
Charlie Countryman|Action|6.4
Getaway|Action|4.4
Guardians of the Galaxy|Action|8.0
Interstellar|Adventure|8.6
John Wick|Action|7.4
Edge of Tomorrow|Action|7.9
Gone Girl|Drama|8.1
Captain America: The Winter Soldier|Action|7.7
The Grand Budapest Hotel|Adventure|8.1
Whiplash|Drama|8.5
Kingsman: The Secret Service|Action|7.7
Ex Machina|Drama|7.7
Divergent|Action|6.6
Nightcrawler|Crime|7.8
The Hobbit: The Battle of the Five Armies|Adventure|7.4
The Equalizer|Action|7.2
The Maze Runner|Action|6.8
Lucy|Action|6.4
Chef|Adventure|7.3
What We Do in the Shadows|Comedy|7.7
The Imitation Game|Biography|8.0
Fury|Action|7.6
X-Men: Days of Future Past|Action|7.9
Predestination|Action|7.5
The Purge: Anarchy|Action|6.4
Birdman or (The Unexpected Virtue of Ignorance)|Comedy|7.7
It Follows|Horror|6.8
Blended|Comedy|6.5
Hercules|Action|6.0
The Judge|Crime|7.4
Annie|Comedy|5.3
Godzilla|Action|6.4
The Giver|Drama|6.5
300: Rise of an Empire|Action|6.2
American Sniper|Action|7.3
Love, Rosie|Comedy|7.2
Big Hero 6|Animation|7.8
The Amazing Spider-Man 2|Action|6.6
Maleficent|Action|7.0
Into the Woods|Adventure|5.9
Unbroken|Action|7.2
The Lego Movie|Animation|7.7
The Hunger Games: Mockingjay - Part 1|Action|6.6
Tusk|Comedy|5.3
Night at the Museum: Secret of the Tomb|Adventure|6.2
The Fault in Our Stars|Drama|7.7
As Above, So Below|Horror|6.2
Annabelle|Horror|5.4
Boyhood|Drama|7.9
The Theory of Everything|Biography|7.7
The Expendables 3|Action|6.1
The Interview|Action|6.5
The Drop|Crime|7.1
Transformers: Age of Extinction|Action|5.6
Inherent Vice|Comedy|6.7
Neighbors|Comedy|6.3
The Babadook|Drama|6.8
Sex Tape|Comedy|5.1
The Other Woman|Comedy|6.0
Wild Tales|Comedy|8.1
Wild|Adventure|7.1
Foxcatcher|Biography|7.0
The Guest|Action|6.7
Teenage Mutant Ninja Turtles|Action|5.8
RoboCop|Action|6.1
22 Jump Street|Action|7.0
Dawn of the Planet of the Apes|Action|7.6
Sin City: A Dame to Kill for|Action|6.5
Brick Mansions|Action|5.7
Vampire Academy|Action|5.5
The Monuments Men|Comedy|6.1
Honeymoon|Drama|5.7
Dumb and Dumber to|Comedy|5.6
Before We Go|Comedy|6.8
How to Train Your Dragon 2|Animation|7.8
Noah|Action|5.7
A Walk Among the Tombstones|Action|6.5
Need for Speed|Action|6.4
Rio 2|Animation|6.3
Seventh Son|Action|5.5
Exodus: Gods and Kings|Action|6.0
A Million Ways to Die in the West|Comedy|6.1
Sabotage|Action|5.7
Paddington|Animation|7.2
Non-Stop|Action|6.9
The Best of Me|Drama|6.7
Horrible Bosses 2|Comedy|6.3
This Is Where I Leave You|Comedy|6.6
Into the Storm|Action|5.8
Penguins of Madagascar|Animation|6.7
Jack Ryan: Shadow Recruit|Action|6.2
Mommy|Drama|8.1
Testament of Youth|Biography|7.3
Cooties|Action|5.7
The Book of Life|Animation|7.3
Goodnight Mommy|Horror|6.7
The November Man|Action|6.3
Dracula Untold|Action|6.3
Unfriended|Horror|5.5
I Origins|Drama|7.4
Transcendence|Action|6.2
Endless Love|Drama|6.3
Just Before I Go|Comedy|6.4
Before I Go to Sleep|Drama|6.4
The Good Lie|Biography|7.4
Deliver Us from Evil|Action|6.2
The Raid 2|Action|8.0
Taken 3|Action|6.0
Pompeii|Action|5.5
Kill Me Three Times|Action|5.9
Ride Along|Action|6.2
That Awkward Moment|Comedy|6.1
The Homesman|Drama|6.6
Black Sea|Adventure|6.4
Men, Women & Children|Comedy|6.7
Let's Be Cops|Action|6.4
A Most Violent Year|Action|7.0
PK|Comedy|8.1
A Little Chaos|Drama|6.5
The Loft|Mystery|6.3
A Most Wanted Man|Crime|6.8
Clown|Horror|5.7
The Signal|Drama|6.1
The Hundred-Foot Journey|Comedy|7.3
Beyond the Lights|Drama|6.9
Maps to the Stars|Comedy|6.2
If I Stay|Drama|6.7
She's Funny That Way|Comedy|6.1
'71|Action|7.2
Still Alice|Drama|7.5
3 Days to Kill|Action|6.2
Spring|Horror|6.7
Love & Mercy|Biography|7.4
Big Eyes|Biography|7.0
Addicted|Drama|5.1
The Water Diviner|Drama|7.0
Selma|Biography|7.5
Veronica Mars|Crime|6.8
Million Dollar Arm|Biography|7.0
The One I Love|Comedy|7.1
Jersey Boys|Biography|6.8
Walk of Shame|Comedy|6.0
Draft Day|Drama|6.8
And So It Goes|Comedy|5.8
A Haunted House 2|Comedy|4.7
The Gambler|Crime|6.1
Cake|Drama|6.4
I, Frankenstein|Action|5.1
Muppets Most Wanted|Adventure|6.4
Two Night Stand|Comedy|6.4
Son of a Gun|Action|6.4
Pawn Sacrifice|Biography|7.0
Left Behind|Action|3.1
Alexander and the Terrible, Horrible, No Good, Very Bad Day|Comedy|6.2
St. Vincent|Comedy|7.2
The Legend of Hercules|Action|4.2
Kill the Messenger|Biography|6.9
Step Up All in|Drama|6.0
The Salvation|Action|6.7
God's Not Dead|Drama|4.7
Winter's Tale|Drama|6.2
When Marnie Was There|Animation|7.7
Mr. Peabody & Sherman|Animation|6.8
Tammy|Comedy|4.9
Big Game|Action|5.4
A Long Way Down|Comedy|6.4
The Rover|Action|6.4
Force Majeure|Comedy|7.3
Two Days, One Night|Drama|7.3
Lost River|Drama|5.7
Magic in the Moonlight|Comedy|6.5
Song of the Sea|Animation|8.1
Hector and the Search for Happiness|Adventure|7.0
The Quiet Ones|Horror|5.1
Zombeavers|Action|4.8
Barefoot|Comedy|6.6
No Good Deed|Thriller|5.6
Leviathan|Crime|7.6
Serena|Drama|5.4
The Duke of Burgundy|Drama|6.5
Effie Gray|Biography|6.0
Wish I Was Here|Comedy|6.7
Frank|Comedy|7.0
Get on Up|Biography|6.9
Suffragette|Drama|6.9
Ouija|Horror|4.5
Heaven Is for Real|Biography|5.8
While We're Young|Comedy|6.3
Winter Sleep|Drama|8.1
White Bird in a Blizzard|Drama|6.4
Dear White People|Comedy|6.1
Calvary|Drama|7.4
Think Like a Man Too|Comedy|5.8
Heaven Knows What|Crime|6.8
The Keeping Room|Drama|6.0
Planes: Fire & Rescue|Animation|6.0
Top Five|Comedy|6.4
99 Homes|Drama|7.1
Black or White|Drama|6.6
Clouds of Sils Maria|Drama|6.7
Big Stone Gap|Comedy|5.7
Laggies|Comedy|6.4
Mad Max: Fury Road|Action|8.1
Avengers: Age of Ultron|Action|7.3
Crimson Peak|Drama|6.5
Furious 7|Action|7.1
The Hateful Eight|Crime|7.8
Ant-Man|Action|7.3
Fifty Shades of Grey|Drama|4.1
Sicario|Action|7.6
The Witch|Drama|6.9
The Big Short|Biography|7.8
Jurassic World|Action|7.0
The Revenant|Action|8.0
The Martian|Adventure|8.0
Room|Drama|8.1
Inside Out|Animation|8.1
Spotlight|Biography|8.1
American Ultra|Action|6.1
The Man from U.N.C.L.E.|Action|7.3
Terminator Genisys|Action|6.3
Cinderella|Drama|6.9
Star Wars: Episode VII - The Force Awakens|Action|7.8
The Lobster|Comedy|7.2
Spectre|Action|6.8
High-Rise|Drama|5.6
Legend|Biography|6.9
Chappie|Action|6.8
Knock Knock|Drama|4.9
In the Heart of the Sea|Action|6.9
The Bronze|Comedy|6.1
The Intern|Comedy|7.1
The Hunger Games: Mockingjay - Part 2|Action|6.6
Everest|Action|7.1
Blackhat|Action|5.4
Spy|Action|7.0
Fantastic Four|Action|4.2
Mission: Impossible - Rogue Nation|Action|7.4
The Visit|Horror|6.2
Vacation|Adventure|6.1
Creed|Drama|7.6
The Age of Adaline|Drama|7.2
Black Mass|Biography|6.9
Focus|Comedy|6.6
Home|Animation|6.6
Jupiter Ascending|Action|5.3
I Saw the Light|Biography|5.8
Minions|Animation|6.4
Pitch Perfect 2|Comedy|6.4
San Andreas|Action|6.1
Trainwreck|Comedy|6.2
Tomorrowland|Action|6.4
Bridge of Spies|Drama|7.6
The Danish Girl|Biography|7.1
The Divergent Series: Insurgent|Action|6.2
Straight Outta Compton|Biography|7.8
Carol|Drama|7.2
No Escape|Action|6.8
The Boy Next Door|Thriller|4.7
Southpaw|Action|7.4
The Dressmaker|Comedy|7.1
Maze Runner: The Scorch Trials|Action|6.3
Lost and Love|Drama|6.4
The Last Witch Hunter|Action|6.0
Green Room|Horror|7.0
Burnt|Comedy|6.6
The Good Dinosaur|Animation|6.7
Far from the Madding Crowd|Drama|7.1
The Invitation|Drama|6.6
The Gift|Drama|7.0
Point Break|Action|5.3
Get Hard|Comedy|6.0
Hitman: Agent 47|Action|5.7
Entourage|Comedy|6.6
Steve Jobs|Biography|7.2
Scouts Guide to the Zombie Apocalypse|Action|6.3
Hardcore Henry|Action|6.7
Joy|Biography|6.6
Masterminds|Biography|5.8
Brooklyn|Drama|7.5
Youth|Comedy|7.3
Self/less|Action|6.5
Ted 2|Comedy|6.3
Pan|Adventure|5.7
Pixels|Action|5.5
Demolition|Comedy|7.0
Macbeth|Drama|6.6
Daddy's Home|Comedy|6.2
Run All Night|Action|6.6
Mr. Right|Action|6.4
Magic Mike XXL|Comedy|5.6
The DUFF|Comedy|6.5
Trumbo|Biography|7.5
Hotel Transylvania 2|Animation|6.7
Knight of Cups|Drama|5.7
The Stanford Prison Experiment|Biography|6.9
The Longest Ride|Drama|7.1
Victor Frankenstein|Drama|6.0
Insidious: Chapter 3|Horror|6.1
Goosebumps|Adventure|6.3
Aloha|Comedy|5.4
Baahubali: The Beginning|Action|8.0
A Bigger Splash|Drama|6.4
The Wedding Ringer|Comedy|6.6
Sisters|Comedy|6.0
Secret in Their Eyes|Crime|6.3
Irrational Man|Comedy|6.6
Wild Card|Action|5.6
Paper Towns|Adventure|6.2
The Lady in the Van|Biography|6.7
The SpongeBob Movie: Sponge Out of Water|Animation|6.0
Child 44|Crime|6.5
The Wave|Action|6.7
A Man Called Ove|Comedy|7.7
Beasts of No Nation|Drama|7.7
Me and Earl and the Dying Girl|Comedy|7.7
Sleeping with Other People|Comedy|6.5
Concussion|Biography|7.1
The Diary of a Teenage Girl|Comedy|6.9
Mustang|Drama|7.6
The Walk|Action|7.3
Tangerine|Comedy|7.1
A Walk in the Woods|Adventure|6.4
Sinister 2|Horror|5.3
Summertime|Drama|6.7
Anomalisa|Animation|7.3
The Blackcoat's Daughter|Horror|5.9
Mississippi Grind|Comedy|6.4
Drishyam|Crime|8.2
Attack on Titan Part 1|Action|5.0
Woman in Gold|Biography|7.3
Eddie the Eagle|Biography|7.4
Eye in the Sky|Action|7.3
The Second Best Exotic Marigold Hotel|Comedy|6.6
Tumbledown|Comedy|6.2
Poltergeist|Horror|4.9
The Meddler|Comedy|6.3
We Are Your Friends|Drama|6.2
Into the Forest|Drama|5.8
Grandma|Comedy|6.7
Bajirao Mastani|Action|7.3
By the Sea|Drama|5.3
Mortdecai|Action|5.5
I'll See You in My Dreams|Comedy|6.7
Maggie|Drama|5.6
Project Almanac|Drama|6.4
Regression|Crime|5.7
True Story|Biography|6.3
The Man Who Knew Infinity|Biography|7.2
The Transporter Refueled|Action|5.2
Z for Zachariah|Drama|6.0
Equals|Drama|6.1
Dope|Adventure|7.2
Land of Mine|Drama|7.8
Hot Pursuit|Action|5.2
Krampus|Comedy|6.2
Bajrangi Bhaijaan|Action|8.0
The Lure|Drama|6.3
The Gunman|Action|5.8
The Night Before|Comedy|6.4
90 Minutes in Heaven|Drama|4.8
Tale of Tales|Drama|6.4
Ip Man 3|Action|7.1
McFarland, USA|Biography|7.4
Strange Magic|Animation|5.8
The Peanuts Movie|Animation|7.1
Rock the Kasbah|Comedy|5.5
The Sea of Trees|Drama|6.1
Alvin and the Chipmunks: The Road Chip|Animation|5.0
The Lazarus Effect|Horror|5.2
Love the Coopers|Comedy|5.8
The 33|Biography|6.9
The Little Prince|Animation|7.7
Louder Than Bombs|Drama|6.6
The Gallows|Horror|4.3
The Ones Below|Drama|6.1
Southbound|Horror|5.9
Men & Chicken|Comedy|6.7
Hyena Road|Action|6.5
Slow West|Action|6.9
The End of the Tour|Biography|7.3
Cop Car|Crime|6.3
